month,service,service_label,zone_id,zone,borough,service_zone,is_airport,has_geometry,centroid_lon,centroid_lat,trips,revenue,fare_revenue,distance_mi,duration_s,airport_trips,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,unknown_zone_trips
2022-08-01,green,Green Boro Taxi,82,Elmhurst,Queens,Boro Zone,false,true,-73.877118,40.739495,67,2303.85,1864.58,222.1,75967.0,2,50,55,314.27,1563.15,0
2022-08-01,green,Green Boro Taxi,83,Elmhurst/Maspeth,Queens,Boro Zone,false,true,-73.892173,40.738324,23,555.82,451.69,56.74,15779.0,1,15,16,61.13,276.56,0
2022-08-01,green,Green Boro Taxi,84,Eltingville/Annadale/Prince's Bay,Staten Island,Boro Zone,false,true,-74.187679,40.528686,6,167.98,146.16,15.36,6375.0,0,4,4,11.32,49.32,0
2022-08-01,green,Green Boro Taxi,85,Erasmus,Brooklyn,Boro Zone,false,true,-73.951623,40.646116,13,433.04,346.95,43.56,13330.0,0,9,10,62.09,279.56,0
2022-08-01,green,Green Boro Taxi,86,Far Rockaway,Queens,Boro Zone,false,true,-73.755243,40.602433,25,734.03,589.15,71.71,22558.0,2,16,16,92.38,368.18,0
2022-08-01,green,Green Boro Taxi,88,Financial District South,Manhattan,Yellow Zone,false,true,-74.011515,40.703358,3,119.49,86.5,11.36,3233.0,0,3,3,18.99,86.5,0
2022-08-01,green,Green Boro Taxi,89,Flatbush/Ditmas Park,Brooklyn,Boro Zone,false,true,-73.960968,40.6379,43,1318.01,1073.51,129.26,42172.0,0,30,33,169.5,758.84,0
2022-08-01,green,Green Boro Taxi,91,Flatlands,Brooklyn,Boro Zone,false,true,-73.930097,40.626272,15,387.47,298.36,34.4,11399.0,0,10,11,62.11,241.57,0
2022-08-01,green,Green Boro Taxi,92,Flushing,Queens,Boro Zone,false,true,-73.828859,40.761101,53,1733.12,1451.09,192.1,53126.0,0,32,36,185.53,987.24,0
2022-08-01,green,Green Boro Taxi,93,Flushing Meadows-Corona Park,Queens,Boro Zone,false,true,-73.840865,40.740674,6,100.26,72.89,6.96,2615.0,0,5,5,15.87,65.35,0
2022-08-01,green,Green Boro Taxi,94,Fordham South,Bronx,Boro Zone,false,true,-73.899536,40.858155,31,1079.22,851.88,103.06,34117.0,0,21,22,165.84,711.97,0
2022-08-01,green,Green Boro Taxi,95,Forest Hills,Queens,Boro Zone,false,true,-73.847669,40.721432,49,1442.05,1154.53,137.85,45004.0,3,34,38,194.02,894.38,0
2022-08-01,green,Green Boro Taxi,96,Forest Park/Highland Park,Queens,Boro Zone,false,true,-73.871561,40.697002,18,606.65,504.11,61.76,20055.0,0,11,11,69.54,280.57,0
2022-08-01,green,Green Boro Taxi,97,Fort Greene,Brooklyn,Boro Zone,false,true,-73.974882,40.690787,104,3013.45,2435.53,295.84,93264.0,0,67,69,370.42,1641.24,0
2022-08-01,green,Green Boro Taxi,98,Fresh Meadows,Queens,Boro Zone,false,true,-73.777253,40.734463,11,365.66,302.8,36.81,12081.0,0,8,9,38.86,262.56,0
2022-08-01,green,Green Boro Taxi,100,Garment District,Manhattan,Yellow Zone,false,true,-73.988787,40.753513,11,304.63,232.59,26.38,9192.0,0,7,8,23.04,150.72,0
2022-08-01,green,Green Boro Taxi,101,Glen Oaks,Queens,Boro Zone,false,true,-73.711025,40.745993,13,362.11,285.24,32.77,11275.0,0,9,10,52.37,222.13,0
2022-08-01,green,Green Boro Taxi,102,Glendale,Queens,Boro Zone,false,true,-73.875737,40.703546,34,1160.5,947.6,119.55,36609.0,0,25,28,151.9,786.92,0
2022-08-01,green,Green Boro Taxi,106,Gowanus,Brooklyn,Boro Zone,false,true,-73.990648,40.673513,10,295.74,239.72,29.78,9045.0,0,6,7,37.02,167.52,0
2022-08-01,green,Green Boro Taxi,107,Gramercy,Manhattan,Yellow Zone,false,true,-73.984052,40.736824,8,376.87,326.04,42.63,13102.0,0,4,5,12.83,62.66,0
2022-08-01,green,Green Boro Taxi,108,Gravesend,Brooklyn,Boro Zone,false,true,-73.981431,40.588404,8,197.15,150.52,16.24,5972.0,0,6,6,31.13,129.68,0
2022-08-01,green,Green Boro Taxi,109,Great Kills,Staten Island,Boro Zone,false,true,-74.15089,40.551862,12,339.61,271.77,35.7,9497.0,0,7,8,44.84,209.31,0
2022-08-01,green,Green Boro Taxi,112,Greenpoint,Brooklyn,Boro Zone,false,true,-73.94954,40.729506,71,2190.66,1775.97,220.72,67739.0,0,46,51,280.19,1248.92,0
2022-08-01,green,Green Boro Taxi,113,Greenwich Village North,Manhattan,Yellow Zone,false,true,-73.994305,40.732579,4,110.93,79.0,9.29,2957.0,0,4,4,13.93,79.0,0
2022-08-01,green,Green Boro Taxi,114,Greenwich Village South,Manhattan,Yellow Zone,false,true,-73.99738,40.72834,4,174.83,124.9,15.37,5065.0,0,4,4,32.43,124.9,0
2022-08-01,green,Green Boro Taxi,115,Grymes Hill/Clifton,Staten Island,Boro Zone,false,true,-74.087839,40.617971,19,473.47,382.06,43.05,14951.0,0,9,10,55.41,235.11,0
2022-08-01,green,Green Boro Taxi,117,Hammels/Arverne,Queens,Boro Zone,false,true,-73.789623,40.594059,17,419.87,354.15,46.97,11894.0,1,9,10,33.72,173.65,0
2022-08-01,green,Green Boro Taxi,118,Heartland Village/Todt Hill,Staten Island,Boro Zone,false,true,-74.132985,40.586555,8,269.61,239.89,28.77,9876.0,0,3,4,15.22,111.42,0
2022-08-01,green,Green Boro Taxi,119,Highbridge,Bronx,Boro Zone,false,true,-73.926158,40.837827,19,512.88,429.81,55.67,15257.0,0,11,13,49.07,256.62,0
2022-08-01,green,Green Boro Taxi,121,Hillcrest/Pomonok,Queens,Boro Zone,false,true,-73.802444,40.728333,5,140.52,123.27,15.94,4496.0,0,2,2,8.25,64.65,0
2022-08-01,green,Green Boro Taxi,122,Hollis,Queens,Boro Zone,false,true,-73.761137,40.710639,7,164.95,129.51,15.4,4680.0,0,6,6,21.94,95.86,0
2022-08-01,green,Green Boro Taxi,123,Homecrest,Brooklyn,Boro Zone,false,true,-73.964334,40.599954,42,1042.24,828.42,96.64,31213.0,0,31,33,132.32,652.16,0
2022-08-01,green,Green Boro Taxi,124,Howard Beach,Queens,Boro Zone,false,true,-73.844918,40.658248,8,321.1,274.55,34.09,11249.0,0,5,5,31.55,137.44,0
2022-08-01,green,Green Boro Taxi,125,Hudson Sq,Manhattan,Yellow Zone,false,true,-74.007486,40.72629,6,155.13,112.58,12.19,4448.0,0,4,5,14.55,94.67,0
2022-08-01,green,Green Boro Taxi,126,Hunts Point,Bronx,Boro Zone,false,true,-73.885537,40.812074,5,147.26,120.73,15.8,4323.0,0,2,2,16.03,73.66,0
2022-08-01,green,Green Boro Taxi,127,Inwood,Manhattan,Yellow Zone,false,true,-73.919308,40.866075,1,127.0,103.35,12.56,4834.0,0,1,1,18.65,103.35,0
2022-08-01,green,Green Boro Taxi,129,Jackson Heights,Queens,Boro Zone,false,true,-73.885317,40.757312,113,3560.66,2948.71,376.67,110688.0,6,78,83,392.49,1971.99,0
2022-08-01,green,Green Boro Taxi,130,Jamaica,Queens,Boro Zone,false,true,-73.793981,40.704369,48,1580.14,1324.8,160.79,52971.0,2,28,31,167.84,975.34,0
2022-08-01,green,Green Boro Taxi,131,Jamaica Estates,Queens,Boro Zone,false,true,-73.776101,40.720655,6,181.91,142.7,19.25,4915.0,0,4,4,27.71,107.59,0
2022-08-01,green,Green Boro Taxi,132,JFK Airport,Queens,Airports,true,true,-73.78653,40.646985,24,818.08,571.89,72.48,21102.0,24,13,15,60.9,310.59,0
2022-08-01,green,Green Boro Taxi,133,Kensington,Brooklyn,Boro Zone,false,true,-73.976199,40.64059,19,608.09,478.51,53.52,20070.0,0,17,17,96.08,457.77,0
2022-08-01,green,Green Boro Taxi,134,Kew Gardens,Queens,Boro Zone,false,true,-73.828712,40.708051,16,814.71,704.87,95.36,27694.0,0,7,8,81.34,374.78,0
2022-08-01,green,Green Boro Taxi,135,Kew Gardens Hills,Queens,Boro Zone,false,true,-73.821195,40.728377,11,360.07,287.62,38.07,10402.0,1,8,8,49.95,229.75,0
2022-08-01,green,Green Boro Taxi,136,Kingsbridge Heights,Bronx,Boro Zone,false,true,-73.905911,40.865264,33,983.52,787.58,100.06,29005.0,0,25,27,131.94,658.78,0
2022-08-01,green,Green Boro Taxi,137,Kips Bay,Manhattan,Yellow Zone,false,true,-73.976495,40.740439,3,70.03,54.33,5.76,2159.0,0,1,1,2.7,16.32,0
2022-08-01,green,Green Boro Taxi,138,LaGuardia Airport,Queens,Airports,true,true,-73.873628,40.774376,33,1279.45,860.71,108.89,32623.0,33,24,26,149.88,702.73,0
2022-08-01,green,Green Boro Taxi,139,Laurelton,Queens,Boro Zone,false,true,-73.744235,40.677098,8,319.06,251.24,31.11,10147.0,0,8,8,53.82,251.24,0
2022-08-01,green,Green Boro Taxi,140,Lenox Hill East,Manhattan,Yellow Zone,false,true,-73.954739,40.765484,2,67.81,49.27,7.33,1510.0,0,2,2,9.54,49.27,0
2022-08-01,green,Green Boro Taxi,141,Lenox Hill West,Manhattan,Yellow Zone,false,true,-73.959635,40.766948,5,98.36,64.84,7.29,2084.0,0,3,3,10.52,41.31,0
2022-08-01,green,Green Boro Taxi,142,Lincoln Square East,Manhattan,Yellow Zone,false,true,-73.981532,40.773633,11,288.64,223.55,28.3,7845.0,0,5,6,18.09,119.27,0
2022-08-01,green,Green Boro Taxi,143,Lincoln Square West,Manhattan,Yellow Zone,false,true,-73.987646,40.775965,1,104.72,76.28,10.31,3187.0,0,1,1,23.44,76.28,0
2022-08-01,green,Green Boro Taxi,144,Little Italy/NoLiTa,Manhattan,Yellow Zone,false,true,-73.996919,40.720889,5,198.9,146.17,21.66,4746.0,0,3,3,31.73,108.35,0
2022-08-01,green,Green Boro Taxi,145,Long Island City/Hunters Point,Queens,Boro Zone,false,true,-73.948892,40.745379,9,226.71,175.0,20.6,6511.0,1,7,9,35.71,175.0,0
2022-08-01,green,Green Boro Taxi,146,Long Island City/Queens Plaza,Queens,Boro Zone,false,true,-73.934829,40.754243,180,5452.4,4460.52,551.16,170692.0,2,115,126,648.71,3239.45,0
2022-08-01,green,Green Boro Taxi,147,Longwood,Bronx,Boro Zone,false,true,-73.898957,40.819676,6,230.7,213.86,32.42,7064.0,0,3,3,6.84,39.57,0
2022-08-01,green,Green Boro Taxi,148,Lower East Side,Manhattan,Yellow Zone,false,true,-73.990896,40.718938,4,134.35,107.36,5.02,1424.0,1,2,3,3.41,93.15,0
2022-08-01,green,Green Boro Taxi,149,Madison,Brooklyn,Boro Zone,false,true,-73.948136,40.604913,34,922.01,728.78,86.28,27841.0,0,26,28,114.73,548.21,0
2022-08-01,green,Green Boro Taxi,150,Manhattan Beach,Brooklyn,Boro Zone,false,true,-73.943629,40.580473,6,222.63,190.96,23.68,7724.0,0,3,4,20.67,138.3,0
2022-08-01,green,Green Boro Taxi,151,Manhattan Valley,Manhattan,Yellow Zone,false,true,-73.968168,40.797962,5,199.12,146.86,19.32,5507.0,0,4,5,30.76,146.86,0
2022-08-01,green,Green Boro Taxi,152,Manhattanville,Manhattan,Yellow Zone,false,true,-73.953782,40.817975,3,52.06,35.27,4.65,857.0,0,2,2,4.29,26.59,0
2022-08-01,green,Green Boro Taxi,153,Marble Hill,Manhattan,Yellow Zone,false,true,-73.910379,40.875968,1,28.19,20.0,2.45,722.0,0,1,1,3.69,20.0,0
2022-08-01,green,Green Boro Taxi,155,Marine Park/Mill Basin,Brooklyn,Boro Zone,false,true,-73.915277,40.614591,6,247.67,207.15,23.34,9212.0,0,4,4,30.02,163.43,0
2022-08-01,green,Green Boro Taxi,156,Mariners Harbor,Staten Island,Boro Zone,false,true,-74.167234,40.631308,11,356.23,272.36,30.42,11386.0,0,10,11,65.87,272.36,0
2022-08-01,green,Green Boro Taxi,157,Maspeth,Queens,Boro Zone,false,true,-73.902331,40.723995,41,1348.39,1135.41,137.88,45412.0,0,28,28,137.98,709.67,0
2022-08-01,green,Green Boro Taxi,159,Melrose South,Bronx,Boro Zone,false,true,-73.912849,40.81826,17,652.84,545.51,67.35,22182.0,0,11,12,69.33,317.25,0
2022-08-01,green,Green Boro Taxi,160,Middle Village,Queens,Boro Zone,false,true,-73.880051,40.718337,7,270.21,251.69,30.63,10581.0,0,2,2,5.02,21.78,0
2022-08-01,green,Green Boro Taxi,161,Midtown Center,Manhattan,Yellow Zone,false,true,-73.977698,40.758028,47,1413.5,1069.83,131.69,40107.0,0,28,29,139.67,690.03,0
2022-08-01,green,Green Boro Taxi,162,Midtown East,Manhattan,Yellow Zone,false,true,-73.972356,40.756688,15,518.93,395.07,47.43,15772.0,0,9,10,58.36,297.53,0
2022-08-01,green,Green Boro Taxi,163,Midtown North,Manhattan,Yellow Zone,false,true,-73.977569,40.764421,2,59.38,44.85,5.66,1631.0,0,1,1,6.03,20.78,0
2022-08-01,green,Green Boro Taxi,164,Midtown South,Manhattan,Yellow Zone,false,true,-73.985156,40.748575,2,40.79,28.41,3.85,766.0,0,1,1,3.38,20.0,0
2022-08-01,green,Green Boro Taxi,165,Midwood,Brooklyn,Boro Zone,false,true,-73.956824,40.620924,9,363.13,297.8,43.76,10081.0,0,6,6,47.83,192.01,0
2022-08-01,green,Green Boro Taxi,166,Morningside Heights,Manhattan,Yellow Zone,false,true,-73.961764,40.809457,2,82.08,64.32,8.86,2340.0,0,2,2,8.76,64.32,0
2022-08-01,green,Green Boro Taxi,167,Morrisania/Melrose,Bronx,Boro Zone,false,true,-73.902352,40.827513,17,538.22,436.18,54.97,16515.0,0,11,11,70.04,336.24,0
2022-08-01,green,Green Boro Taxi,168,Mott Haven/Port Morris,Bronx,Boro Zone,false,true,-73.916822,40.807347,56,1780.11,1451.09,181.47,55546.0,0,38,40,222.02,1076.73,0
2022-08-01,green,Green Boro Taxi,169,Mount Hope,Bronx,Boro Zone,false,true,-73.905122,40.849058,11,353.15,296.57,34.46,12249.0,0,6,7,32.58,175.38,0
2022-08-01,green,Green Boro Taxi,170,Murray Hill,Manhattan,Yellow Zone,false,true,-73.978492,40.747746,8,254.04,190.24,22.12,7615.0,0,6,6,29.8,162.12,0
2022-08-01,green,Green Boro Taxi,171,Murray Hill-Queens,Queens,Boro Zone,false,true,-73.809545,40.768352,7,172.61,147.25,17.74,5499.0,0,3,5,11.86,74.1,0
2022-08-01,green,Green Boro Taxi,172,New Dorp/Midland Beach,Staten Island,Boro Zone,false,true,-74.105019,40.571769,20,574.61,476.07,56.1,18830.0,0,12,13,62.54,311.31,0
2022-08-01,green,Green Boro Taxi,173,North Corona,Queens,Boro Zone,false,true,-73.863038,40.752579,9,264.33,208.83,25.43,7956.0,1,6,6,33.5,136.37,0
2022-08-01,green,Green Boro Taxi,174,Norwood,Bronx,Boro Zone,false,true,-73.879022,40.877137,7,200.26,172.65,20.9,6731.0,0,2,4,12.11,118.52,0
2022-08-01,green,Green Boro Taxi,175,Oakland Gardens,Queens,Boro Zone,false,true,-73.754622,40.742671,18,573.39,467.61,62.28,16767.0,0,9,11,69.78,353.66,0
2022-08-01,green,Green Boro Taxi,176,Oakwood,Staten Island,Boro Zone,false,true,-74.122583,40.561994,11,212.08,173.16,19.41,6191.0,0,5,5,16.92,73.43,0
2022-08-01,green,Green Boro Taxi,177,Ocean Hill,Brooklyn,Boro Zone,false,true,-73.913632,40.676644,19,519.22,401.51,50.89,14263.0,0,15,15,78.71,350.67,0
2022-08-01,green,Green Boro Taxi,178,Ocean Parkway South,Brooklyn,Boro Zone,false,true,-73.970326,40.617315,33,839.48,683.27,81.6,25602.0,0,23,23,94.71,462.65,0
2022-08-01,green,Green Boro Taxi,179,Old Astoria,Queens,Boro Zone,false,true,-73.928333,40.77157,10,384.62,319.54,44.8,11374.0,0,6,6,43.58,174.25,0
2022-08-01,green,Green Boro Taxi,180,Ozone Park,Queens,Boro Zone,false,true,-73.847043,40.675595,14,413.59,352.43,44.45,13272.0,3,8,9,31.32,202.02,0
2022-08-01,green,Green Boro Taxi,181,Park Slope,Brooklyn,Boro Zone,false,true,-73.981414,40.670374,129,3808.17,3175.02,384.16,123703.0,0,76,86,379.15,2010.63,0
2022-08-01,green,Green Boro Taxi,182,Parkchester,Bronx,Boro Zone,false,true,-73.857987,40.837749,5,170.44,136.85,15.84,5688.0,0,3,3,25.59,112.76,0
2022-08-01,green,Green Boro Taxi,183,Pelham Bay,Bronx,Boro Zone,false,true,-73.831582,40.849172,18,392.46,298.06,34.96,10438.0,0,14,15,62.4,262.3,0
2022-08-01,green,Green Boro Taxi,185,Pelham Parkway,Bronx,Boro Zone,false,true,-73.854394,40.854405,12,487.27,383.37,46.26,15891.0,0,8,8,82.4,319.66,0
2022-08-01,green,Green Boro Taxi,186,Penn Station/Madison Sq West,Manhattan,Yellow Zone,false,true,-73.992438,40.748497,13,446.65,326.65,41.37,12247.0,0,10,10,65.0,271.89,0
2022-08-01,green,Green Boro Taxi,187,Port Richmond,Staten Island,Boro Zone,false,true,-74.140789,40.628166,7,212.42,182.81,25.37,6256.0,0,4,4,16.61,78.58,0
2022-08-01,green,Green Boro Taxi,188,Prospect-Lefferts Gardens,Brooklyn,Boro Zone,false,true,-73.947442,40.658745,14,368.72,292.96,34.81,11075.0,0,10,10,52.26,213.39,0
2022-08-01,green,Green Boro Taxi,189,Prospect Heights,Brooklyn,Boro Zone,false,true,-73.967587,40.677635,61,2166.95,1792.56,218.89,72283.0,0,39,40,251.89,1118.19,0
2022-08-01,green,Green Boro Taxi,191,Queens Village,Queens,Boro Zone,false,true,-73.741532,40.715454,40,1160.34,933.39,112.83,35863.0,2,27,30,143.49,694.03,0
2022-08-01,green,Green Boro Taxi,192,Queensboro Hill,Queens,Boro Zone,false,true,-73.815229,40.743752,7,189.07,156.45,18.55,6042.0,0,6,6,19.12,99.28,0
2022-08-01,green,Green Boro Taxi,193,Queensbridge/Ravenswood,Queens,Boro Zone,false,true,-73.941997,40.760313,9,265.4,216.16,29.81,7270.0,0,6,7,31.74,172.93,0
2022-08-01,green,Green Boro Taxi,195,Red Hook,Brooklyn,Boro Zone,false,true,-74.009178,40.675549,7,155.85,121.29,15.3,4005.0,0,5,6,21.06,110.01,0
2022-08-01,green,Green Boro Taxi,196,Rego Park,Queens,Boro Zone,false,true,-73.863338,40.726155,24,635.48,510.78,62.54,18845.0,0,16,19,84.2,428.96,0
2022-08-01,green,Green Boro Taxi,197,Richmond Hill,Queens,Boro Zone,false,true,-73.830924,40.694542,6,244.42,210.61,27.83,8159.0,0,3,3,22.81,136.36,0
2022-08-01,green,Green Boro Taxi,198,Ridgewood,Queens,Boro Zone,false,true,-73.901709,40.706527,43,1136.12,901.51,113.46,32184.0,2,31,35,152.61,745.89,0
2022-08-01,green,Green Boro Taxi,200,Riverdale/North Riverdale/Fieldston,Bronx,Boro Zone,false,true,-73.906988,40.899528,13,439.83,352.64,42.49,14139.0,1,10,10,56.73,267.27,0
2022-08-01,green,Green Boro Taxi,201,Rockaway Park,Queens,Boro Zone,false,true,-73.843454,40.577983,11,403.62,328.44,40.03,13318.0,0,8,9,54.68,247.67,0
2022-08-01,green,Green Boro Taxi,202,Roosevelt Island,Manhattan,Yellow Zone,false,true,-73.949953,40.761899,5,153.83,113.31,14.93,3950.0,0,3,3,18.52,89.08,0
2022-08-01,green,Green Boro Taxi,203,Rosedale,Queens,Boro Zone,false,true,-73.739474,40.657852,15,405.79,322.19,43.13,10824.0,1,7,8,49.18,201.88,0
2022-08-01,green,Green Boro Taxi,204,Rossville/Woodrow,Staten Island,Boro Zone,false,true,-74.207826,40.540333,24,769.81,621.86,78.5,23582.0,0,15,16,102.45,482.21,0
2022-08-01,green,Green Boro Taxi,205,Saint Albans,Queens,Boro Zone,false,true,-73.763146,40.691201,10,342.38,300.0,39.32,11350.0,0,4,4,22.38,121.23,0
2022-08-01,green,Green Boro Taxi,206,Saint George/New Brighton,Staten Island,Boro Zone,false,true,-74.102314,40.638973,16,510.78,414.13,53.55,15308.0,0,10,13,63.65,335.64,0
2022-08-01,green,Green Boro Taxi,207,Saint Michaels Cemetery/Woodside,Queens,Boro Zone,false,true,-73.899353,40.763986,4,94.64,83.18,8.88,3437.0,0,2,2,3.96,22.74,0
2022-08-01,green,Green Boro Taxi,208,Schuylerville/Edgewater Park,Bronx,Boro Zone,false,true,-73.823539,40.823318,11,281.16,220.56,29.72,7161.0,0,9,9,37.6,173.34,0
2022-08-01,green,Green Boro Taxi,209,Seaport,Manhattan,Yellow Zone,false,true,-74.003664,40.709073,2,35.68,25.98,2.94,830.0,0,1,1,1.2,8.43,0
2022-08-01,green,Green Boro Taxi,210,Sheepshead Bay,Brooklyn,Boro Zone,false,true,-73.940507,40.592024,7,125.77,103.36,11.16,3712.0,0,4,6,10.91,91.03,0
2022-08-01,green,Green Boro Taxi,211,SoHo,Manhattan,Yellow Zone,false,true,-74.001538,40.723888,4,94.22,68.06,8.02,2398.0,0,2,2,8.66,31.5,0
2022-08-01,green,Green Boro Taxi,212,Soundview/Bruckner,Bronx,Boro Zone,false,true,-73.86968,40.827902,41,1207.37,993.5,120.3,38524.0,0,25,27,133.87,621.5,0
2022-08-01,green,Green Boro Taxi,213,Soundview/Castle Hill,Bronx,Boro Zone,false,true,-73.858135,40.817859,11,402.3,362.3,50.57,13058.0,0,5,6,17.5,91.57,0
2022-08-01,green,Green Boro Taxi,214,South Beach/Dongan Hills,Staten Island,Boro Zone,false,true,-74.085512,40.586786,16,406.39,339.79,39.79,13069.0,0,7,9,33.6,205.48,0
2022-08-01,green,Green Boro Taxi,215,South Jamaica,Queens,Boro Zone,false,true,-73.790965,40.694428,5,135.16,115.15,15.83,3837.0,0,2,2,10.51,39.18,0
2022-08-01,green,Green Boro Taxi,216,South Ozone Park,Queens,Boro Zone,false,true,-73.819459,40.676154,7,216.08,173.55,21.62,6589.0,0,6,6,30.03,146.03,0
2022-08-01,green,Green Boro Taxi,217,South Williamsburg,Brooklyn,Boro Zone,false,true,-73.958597,40.703916,31,928.31,768.59,94.03,29693.0,0,23,23,100.22,555.39,0
2022-08-01,green,Green Boro Taxi,218,Springfield Gardens North,Queens,Boro Zone,false,true,-73.773036,40.67209,12,353.22,286.32,38.36,9946.0,0,8,8,43.4,176.37,0
2022-08-01,green,Green Boro Taxi,219,Springfield Gardens South,Queens,Boro Zone,false,true,-73.764505,40.662186,7,201.64,167.03,19.96,6527.0,0,4,4,22.11,120.48,0
2022-08-01,green,Green Boro Taxi,220,Spuyten Duyvil/Kingsbridge,Bronx,Boro Zone,false,true,-73.910665,40.882403,7,206.12,168.09,19.31,6816.0,0,6,7,23.53,168.09,0
2022-08-01,green,Green Boro Taxi,221,Stapleton,Staten Island,Boro Zone,false,true,-74.073703,40.618768,11,252.52,197.29,22.14,7445.0,0,9,9,34.23,179.2,0
2022-08-01,green,Green Boro Taxi,222,Starrett City,Brooklyn,Boro Zone,false,true,-73.882413,40.647527,20,559.41,477.38,61.91,17203.0,0,8,8,40.53,194.23,0
2022-08-01,green,Green Boro Taxi,223,Steinway,Queens,Boro Zone,false,true,-73.905407,40.777427,15,486.87,411.91,51.35,16050.0,0,9,12,47.46,281.21,0
2022-08-01,green,Green Boro Taxi,224,Stuy Town/Peter Cooper Village,Manhattan,Yellow Zone,false,true,-73.976598,40.731821,1,16.83,10.66,1.1,327.0,0,1,1,2.17,10.66,0
2022-08-01,green,Green Boro Taxi,225,Stuyvesant Heights,Brooklyn,Boro Zone,false,true,-73.931888,40.688168,28,1075.03,861.98,110.2,33620.0,0,18,22,157.55,763.53,0
2022-08-01,green,Green Boro Taxi,226,Sunnyside,Queens,Boro Zone,false,true,-73.924673,40.737698,82,2505.13,2052.93,251.21,79516.0,4,52,56,292.2,1534.62,0
2022-08-01,green,Green Boro Taxi,227,Sunset Park East,Brooklyn,Boro Zone,false,true,-74.004653,40.641886,10,306.09,243.92,27.49,10091.0,0,5,7,43.17,193.06,0
2022-08-01,green,Green Boro Taxi,228,Sunset Park West,Brooklyn,Boro Zone,false,true,-74.011273,40.652354,6,130.32,112.36,13.55,4024.0,0,2,3,8.46,45.62,0
2022-08-01,green,Green Boro Taxi,229,Sutton Place/Turtle Bay North,Manhattan,Yellow Zone,false,true,-73.965146,40.756729,6,267.7,203.47,28.17,7448.0,0,4,4,38.23,144.27,0
2022-08-01,green,Green Boro Taxi,230,Times Sq/Theatre District,Manhattan,Yellow Zone,false,true,-73.984197,40.759818,18,408.49,301.32,34.43,10871.0,0,10,10,33.67,174.48,0
2022-08-01,green,Green Boro Taxi,231,TriBeCa/Civic Center,Manhattan,Yellow Zone,false,true,-74.00788,40.717773,1,31.15,26.15,2.73,1165.0,0,0,0,,,0
2022-08-01,green,Green Boro Taxi,233,UN/Turtle Bay South,Manhattan,Yellow Zone,false,true,-73.970443,40.749914,1,17.47,13.47,1.41,476.0,0,0,0,,,0
2022-08-01,green,Green Boro Taxi,234,Union Sq,Manhattan,Yellow Zone,false,true,-73.990458,40.740337,7,225.51,172.41,23.7,5869.0,0,3,4,22.6,107.39,0
2022-08-01,green,Green Boro Taxi,235,University Heights/Morris Heights,Bronx,Boro Zone,false,true,-73.915976,40.852521,14,421.81,346.06,42.37,13353.0,0,11,11,50.25,240.59,0
2022-08-01,green,Green Boro Taxi,236,Upper East Side North,Manhattan,Yellow Zone,false,true,-73.957012,40.780436,23,634.2,447.06,47.43,15425.0,1,17,17,84.41,350.35,0
